Country,Region,DataYear,ClassGrade,Gender,Ageyears,Handed,Height_cm,Footlength_cm,Armspan_cm,Languages_spoken,Travel_to_School,Travel_time_to_School,Reaction_time,Score_in_memory_game,Favourite_physical_activity,Importance_reducing_pollution,Importance_recycling_rubbish,Importance_conserving_water,Importance_saving_energy,Importance_owning_computer,Importance_Internet_access,Left_Footlength_cm,Longer_foot,Index_Fingerlength_mm,Ring_Fingerlength_mm,Longer_Finger_Lefthand,Birth_month,Favorite_Season,Allergies,Vegetarian,Favorite_Food,Beverage,Favorite_School_Subject,Sleep_Hours_Schoolnight,Sleep_Hours_Non_Schoolnight,Home_Occupants,Home_Internet_Access,Communication_With_Friends,Text_Messages_Sent_Yesterday,Text_Messages_Received_Yesterday,Hanging_Out_With_Friends_Hours,Talking_On_Phone_Hours,Doing_Homework_Hours,Doing_Things_With_Family_Hours,Outdoor_Activities_Hours,Video_Games_Hours,Social_Websites_Hours,Texting_Messaging_Hours,Computer_Use_Hours,Watching_TV_Hours,Paid_Work_Hours,Work_At_Home_Hours,Schoolwork_Pressure,Planned_Education_Level,Favorite_Music,Superpower,Preferred_Status,Role_Model_Type,Charity_Donation
USA,TX,2024,"12        ",Male,16,Right-Handed,170,30.48,179,2,Bus,25,0.32,30,Skateboarding/Rollerblading,400,300,250,300,4,4,12,"Same length",75,70,"Index finger",November,Winter,No,No,Meat,Water,Other,7,4,5,"Yes - dial-up connection","Cell phone",10,10,14,4,0,15,10,7,20,4,15,20,39,0,"Very little","High school","Heavy metal",Telepathy,Rich,Actor,Environment
USA,TX,2018,"12        ",Female,17,Right-Handed,157,24,157,2,Car,10,.471,53,Dancing,1000,1000,1000,1000,500,500,24,"Same length",50,60,"Ring finger",July,Summer,Yes,No,"Rice/Noodle dishes",Water,History,7,12,7,"Yes - other","In person",10,10,12,1,2,24,0,4,72,5,5,5,40,2,"A lot","Some college","Rap/Hip hop",Fly,Happy,Friend,Health
USA,TX,2021,"12        ",Male,17,Right-Handed,"5,9",26,175,2,Car,10,.285,48,Bowling,1000,850,995,200,850,1000,26,"Same length",8,8.2,"Ring finger",April,Summer,No,No,Meat,Water,Science,8,10,3,"Yes - broadband connection","Text messaging",10,158,8,1,20,4,3,0,3,2,6,0,40,4,Some,Other,"Rap/Hip hop",Telepathy,Healthy,"Business person",Environment
USA,TX,2023,"12        ",Female,17,Right-Handed,155,22,59,2,Car,6,.341,50,Running/Jogging,1000,1000,1000,1000,449,759,22,"Same length",70,75,"Ring finger",July,Spring,No,No,"Rice/Noodle dishes",Water,"Mathematics and statistics",7,9,3,"Yes - broadband connection","In person",100,100,5,5,12,50,3,0,12,12,50,5,20,8,"A lot","Graduate degree",Other,"Freeze time",Happy,Relative,Environment
USA,TX,2021,"11        ",Male,17,Left-Handed,173,25,196,2,Other,25,0.300,34,Other,1000,1000,900,800,800,1000,25,"Same length",95,110,"Ring finger",May,Fall,Yes,No,"Rice/Noodle dishes",Water,History,8,12,4,"Yes - broadband connection","In person",100,170,6,1,6,0,2,4,17,5,20,0,27,0,Some,"Undergraduate degree","Rap/Hip hop",Telepathy,Healthy,Friend,"Education/Youth development"
USA,TX,2023,"12        ",Female,17,Right-Handed,162,23,120,1,Car,6,0.845,124,Other,6,5,4,1,2,3,23,"Same length",15,4,"Ring finger",February,Summer,No,No,Fruit,Juice,"Social studies",7,9,3,"Yes - dial-up connection",,,,3,,,,,,,,,,,,,"Graduate degree",,"Freeze time",,,Health
USA,TX,2023,"12        ",Female,16,Right-Handed,163,0,0,2,Car,6,.7,75,Running/Jogging,,,,,,,0,"Left foot",100,110,"Ring finger",January,Summer,Yes,No,Other,Water,English,7,9,3,"Yes - other","Text messaging",500,800,10,100,80,30,10,0,30,160,140,70,20,5,Some,"Graduate degree",Pop,Telepathy,Famous,Friend,Health
USA,TX,2015,"4         ",Male,10,Right-Handed,146,22,149,1,Car,2,0.931,57,Baseball/Softball,1000,900,800,500,700,900,23,"Left foot",80,90,"Ring finger",August,Summer,Yes,No,Pizza/Pasta,Water,History,11,10,5,"Yes - other","In person",0,0,35,0,2,5,8,2,0,0,2,3,0,20,"Very little","Graduate degree",Classical,"Freeze time",Rich,Relative,"Education/Youth development"
USA,TX,2023,"12        ",,,,,,,,,,0.787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,TX,2015,"12        ",Female,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,TX,2014,"12        ",Male,17,Right-Handed,220,26,175,2,Car,8,.34,39,"Football (American)",0,631,583,556,487,455,26,"Same length",8.75,9,"Ring finger",July,Spring,Yes,No,Meat,Milk,"Physical education",7,9,7,"Yes - broadband connection","Text messaging",100,100,25,1,3,5,20,0,1,3,5,2,0,2,Some,Other,"Rap/Hip hop",Fly,Happy,"Sports person",Religious
USA,TX,2016,"12        ",Male,16,Right-Handed,163,23,153,2,"Rail (Train/Tram/Subway)",45,0.360,51,Other,800,800,800,800,900,800,23,"Same length",85,75,"Index finger",May,Summer,Yes,No,Poultry,Water,Science,7,9,3,"Yes - broadband connection","Text messaging",34,22,7,2,14,6,13,6,20,14,20,3.5,0,7,"A lot","Graduate degree","Rap/Hip hop","Super strength",Healthy,"Sports person","Wildlife, animals"
USA,TX,2016,"12        ",Male,18,Left-Handed,185.4,28.5,178.5,1,Car,15,0.341,47,Baseball/Softball,400,0,100,800,900,1000,26,"Right foot",90,110,"Ring finger",June,Winter,Yes,No,Fruit,Water,History,6,10,3,"Yes - broadband connection","Text messaging",28,25,4,.5,16,12,11,1,1,0,6,0,10,1,Some,"Graduate degree",Classical,"Freeze time",Famous,"Business person",Religious
USA,TX,2015,"12        ",Female,18,Right-Handed,150,23,58,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,TX,2020,"12        ",Female,18,Right-Handed,"5'3""",23,157.4,1,Car,10,0.506,32,Walking/Hiking,500,800,500,500,700,1000,22,"Right foot",7.62,7.55,"Index finger",September,Summer,No,No,"No favorite",Water,History,7-8,8-9,5,"Yes - other","Text messaging",200+,200+,8,5,14,7,9,0,10,10,8,6,40,5,Some,"Some college","Rap/Hip hop","Freeze time",Happy,"Business person","International aid"
USA,TX,2011,"12        ",Female,17,Right-Handed,167.6,19.05,,2,Bus,20,.365,63,Other,1000,610,760,,840,1000,19.05,"Same length",67,73,"Ring finger",December,Winter,Yes,No,"No favorite",Water,"Mathematics and statistics",5.5,8,4,"Yes - broadband connection","In person",145,150,15,14,8,16,12,7,5,126,56,8,,7,"A lot","Graduate degree",Other,Fly,Happy,Relative,"Wildlife, animals"
USA,TX,2019,"12        ",Female,20,Right-Handed,"5'10""",28cm,"163c ",1,Walk,30min,0.38s,40sec,Swimming,1000,1000,700,600,1000,1000,28cm,"Same length",90,80,"Index finger",September,Spring,No,Yes,Vegetables,"Energy drink",Science,5,7,4,"Yes - broadband connection","Cell phone",15,15,30,5,8,5,3,0,6,3,50,10,20,10,"Very little","Graduate degree",Jazz,Invisibility,Happy,Teacher,"Education/Youth development"
USA,TX,2018,"12        ",Female,17,Ambidextrous,,,,2,Car,15,0.885,76,None,10,10,5,5,1,10,,"Same length",,,,November,Fall,No,No,Breads/Sandwiches,Water,Other,9,6,4,"Yes - broadband connection","Text messaging",25,50,2,1,0,0,0,0,24,48,24,1,20,1,"A lot","High school","Rap/Hip hop",Telepathy,Rich,"Musician or singer",Health
USA,TX,2014,"12        ",Female,17,Right-Handed,160,24,162,1,Car,3,0.353,63,Athletics,604,920,1000,1000,5,385,24,"Left foot",9,9,"Index finger",April,Summer,No,No,"Rice/Noodle dishes",Water,"Physical education",7,9,3,"Yes - other","Cell phone",1,2,2,3,2,28,4,0,0,2,0,24,0,7,Some,"Some college",Techno/Electronic,Telepathy,Happy,"Sports person",Health
USA,TX,2023,"12        ",Female,18,Right-Handed,160,9,128,2,Car,14,16,57,Baseball/Softball,0,0,1000,1000,1000,1000,9,"Same length",28,30,"Ring finger",March,Fall,Yes,No,Meat,"Soft drink (caffeinated)",Science,7,9,4,"Yes - broadband connection","Text messaging",52,12,100,100,0,168,100,0,168,168,20,20,168,168,"A lot","Graduate degree","Rap/Hip hop",Telepathy,Rich,Relative,"Arts, culture, sports"
USA,TX,2019,"4         ",Female,9,Right-Handed,126,18,122,3,Car,15,0.518,57,Gymnastics,980,880,990,890,0,15,19,"Left foot",83,51,"Index finger",August,Spring,Yes,No,Pizza/Pasta,Water,Science,"12 30",1200,4,"Yes - broadband connection","In person",0,0,3,30,80,60,60,0,0,0,0,0,0,20,Some,"Undergraduate degree","Rock and roll",Invisibility,Rich,Relative,"Wildlife, animals"
USA,TX,2018,"12        ",Female,18,Right-Handed,156,23,156,2,Car,"5 ",0.533,14,Dancing,0,0,0,0,0,0,0,"Left foot",0,0,"Ring finger",December,Summer,No,No,Pizza/Pasta,Water,Other,5,7,5,"Yes - broadband connection","Text messaging",9,9,0,0,0,0,0,0,0,0,0,0,0,0,"A lot","Graduate degree","Rap/Hip hop","Super strength",Healthy,"Doctor or nurse",Health
USA,TX,2019,"12        ",Female,17,Right-Handed,5'3,24,154,1,Car,15,.427,49,Baseball/Softball,845,834,861,636,230,576,26,,6,7,"Ring finger",June,Fall,No,No,"Rice/Noodle dishes",Water,History,7,4,4,"Yes - broadband connection","Text messaging",40,50,20,2,5,13,7.5,1,6,10,7,2,0,9,Some,"Graduate degree","Punk rock",Telepathy,Happy,"Business person",Environment
USA,TX,2022,"12        ",Female,17,Right-Handed,167.6,,,1,Car,10,1.755,41,None,578,834,385,300,200,600,,,,,,October,Fall,No,,Pizza/Pasta,"Soft drink (caffeinated)",Other,7,11,5,"Yes - other","In person",30,20,30,1,0,15,0,0,7,2,40,25,11,5,Some,"Some college",Pop,Telepathy,Rich,Friend,Health
USA,TX,2016,"12        ",Female,17,Right-Handed,167.4,24,81,2,Car,20,.682,41,Athletics,870,870,870,870,500,1000,22,"Right foot",30,30,"Same length",April,Fall,Yes,No,Other,Tea,Other,6,7,7,"Yes - other","Cell phone",500,503,0,20,10,2,0,0,50,100,70,0,20,1,"A lot","Undergraduate degree",Gospel,Invisibility,Happy,Other,"International aid"
USA,TX,2013,"5         ",Female,11,Right-Handed,153,23,147,2,Bus,6,2.29,45,Soccer,100,100,100,100,90,100,23,"Same length",70,80,"Ring finger",December,Summer,No,No,Other,"Powdered drink",Other,6,5,4,"Yes - other","Myspace, Facebook, other social networking sites, or blog",33,20,4,6,1,5,3,10,15,6,3,4,0,1,"A lot","Graduate degree","Rap/Hip hop",Telepathy,Famous,Other,Other
USA,TX,2016,"12        ",Female,17,Left-Handed,70,23,129.5,1,Car,10,0.0,0.0,None,500,500,100,100,5,1000,23,"Same length",80,75,"Index finger",February,Winter,No,No,Pizza/Pasta,Water,Other,7,11,6,"Yes - broadband connection","Text messaging",50,50,20,2,3,1,0,3,10,10,20,20,15,0,Some,"Graduate degree",Pop,Fly,Happy,Other,"Wildlife, animals"
USA,TX,2017,"12        ",Male,17,Right-Handed,294,28,180,2,Walk,58,.285,55,Cycling,1000,900,700,800,500,600,27,"Same length",69,10,,September,Spring,No,No,Fruit,Milk,"Computers and technology",7,9,4,"Yes - broadband connection","Internet chat or instant messaging",0,0,0,0,15,0,0,8,0,0,6,2,10,0,"A lot","Graduate degree","Rock and roll","Freeze time",Healthy,Other,"International aid"
USA,TX,2019,"12        ",Male,7,Right-Handed,165,,170.2,1,Car,20,.365,45,None,600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,TX,2024,"10        ",Male,15,Right-Handed,173,27,174,1,Car,12,0.284,54,Soccer,925,957,1000,321,70,257,28,"Left foot",75,85,"Ring finger",November,Winter,No,No,Pizza/Pasta,Water,"Physical education",4,10,4,"Yes - broadband connection","Cell phone",25,75,1,6,10,3,6,12,20,2,40,3,0,2,"A lot","Graduate degree","Rap/Hip hop",Fly,Happy,"Religious figure",Religious
USA,TX,2022,"12        ",Male,16,Right-Handed,168,25,167,2,Bus,12,0.267,44,Running/Jogging,717,578,791,925,262,251,25,"Same length",7,9,"Ring finger",May,Fall,Yes,No,Pizza/Pasta,Water,Science,7,7,4,"Yes - broadband connection","Text messaging",50,52,3,0,5,3,8,1,8,1,5,1,0,2,"A lot","Graduate degree","Rap/Hip hop",Fly,Healthy,"Doctor or nurse",Health
USA,TX,2015,"4         ",Female,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,TX,2019,"12        ",Male,17,Right-Handed,184.4,23.8,140,1,Car,5,.322,33,"Football (American)",1000,1000,86,529,1000,326,23,"Right foot",40,35,"Index finger",October,Winter,Yes,No,Seafood,Coffee,English,6,9,5,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",11,14,30,0,0,0,4,1,40,3,20,5,0,0,Some,"Graduate degree","Rap/Hip hop","Freeze time",Happy,Actor,Health
USA,TX,2012,"11        ",Male,16,Right-Handed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,TX,2023,"12        ",Female,17,Right-Handed,134.,17,123,2,Bus,30,.75,56,Dancing,900,300,750,700,200,300,17.5,"Left foot",45,50,"Ring finger",August,Fall,Yes,No,Meat,Milk,"Computers and technology",6,6,5,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",150,200,2.5,8,10,140,2,4,8,48,144,2,0,14,Some,"Graduate degree",Pop,"Freeze time",Rich,"Business person","International aid"
USA,TX,2019,"12        ",Female,20,Right-Handed,175,25,173,1,Car,5,0.533,43,Other,861,947,1000,1000,1000,818,26,"Left foot",64,57,"Index finger",July,Fall,Yes,No,Pizza/Pasta,Water,"Mathematics and statistics",6-7,9,3,"Yes - other","Cell phone",100,130,6,6,3,3,3,0,4,2,6,0,20,5,Some,"Undergraduate degree",Gospel,Fly,Healthy,"Religious figure",Religious
USA,TX,2023,"12        ",Female,18,Right-Handed,165,23,163,2,Car,10,0.307,43,Swimming,1000,1000,1000,1000,524,615,23,"Same length",120,80,"Ring finger",June,Winter,Yes,No,Seafood,Water,History,6,10,2,"Yes - other","Internet chat or instant messaging",50,50,4,2,2,1,1,0,8,12,8,2,0,4,Some,"Some college",Gospel,Telepathy,Happy,"Business person",Religious
USA,TX,2018,"12        ",Female,17,Right-Handed,5,7,166,2,Car,5,0.973,52,Other,,,,,,,,,,,,,,,,,"Soft drink (caffeinated)",History,6,10,6,"No internet connection","In person",5,20,0,0,6,60,14,0,0,10,0,0,30,0,Some,"Graduate degree","Rap/Hip hop","Freeze time",Happy,Relative,Health
USA,TX,2016,"12        ",Female,16,Right-Handed,180,25,186,1,Car,7,.418,39,Other,727,267,358,417,759,925,26,"Left foot",86,81,"Index finger",February,Fall,No,No,"Rice/Noodle dishes",Water,Science,5,9,4,"Yes - broadband connection","Text messaging",37,41,1,.5,22,4,10,0,1,4,6,7,0,1,"A lot","Undergraduate degree",Pop,Telepathy,Happy,"Sports person","International aid"
USA,TX,2019,"6         ",Male,12,Left-Handed,173,24.5,167,1,Bus,40,".332 ",53,Baseball/Softball,1,2,4,3,6,5,25,"Left foot",7,7.4,"Ring finger",December,Fall,No,No,Meat,Water,History,11,9,2,"Yes - other","Text messaging",3,0,3,1,3,5,3,6,5,1,6,1,3,2,"Very little","Graduate degree",Techno/Electronic,"Freeze time",Rich,Relative,"International aid"
USA,TX,2016,"12        ",Male,17,Right-Handed,183,29,170,2,Car,15,.324,47,Golf,750,224,366,900,572,1000,29,"Same length",100,90,"Index finger",March,Spring,No,No,"Rice/Noodle dishes","Soft drink (caffeinated)",History,7,6,4,"Yes - broadband connection","Text messaging",122,200,8,0,6,6,4,4,2,2,4,2,0,2,"A lot","Graduate degree",Reggae,Fly,Rich,Friend,Health
USA,TX,2021,"11        ",Female,16,Left-Handed,5´2,"23.5 ","idk ",2,Car,16,0.502,47,Soccer,620,620,620,630,128,572,23.5,"Same length",idk,idk,"Ring finger",December,Winter,Yes,No,"No favorite","Powdered drink",Art,,8,6,"Yes - broadband connection","In person",10,25,8,0,1,0,0,0,7,7,0,0,5,2,"A lot","Graduate degree","Rap/Hip hop",Invisibility,Happy,Actor,Religious
USA,TX,2018,"12        ",Male,17,Right-Handed,,,,1,Car,15,0.693,,Swimming,,,,,,,,"Right foot",,,"Ring finger",November,Fall,Yes,No,Meat,Water,History,5,9,3,"Yes - other","Text messaging",8,2,,,,,,,,,,,,,Some,"Graduate degree","Punk rock",Fly,Happy,"Musician or singer",Environment
USA,TX,2018,"12        ",Male,18,Right-Handed,180,24,180,2,Car,20,.452,53,Athletics,900,900,900,900,900,900,21,"Same length",80,90,"Ring finger",October,Summer,No,No,Seafood,Water,Music,9,10,4,"Yes - broadband connection","In person",10,13,5,0,10,20,16,12,15,5,15,12,0,5,"A lot","High school","Rhythm and blues (R&B)",Fly,Happy,Relative,"International aid"
USA,TX,2018,"12        ",Female,17,Right-Handed,152,24,45,2,Walk,10,.711,38,Basketball,1000,1000,1000,1000,700,600,24,"Same length",8,6,"Index finger",November,Winter,Yes,No,Pizza/Pasta,Water,English,6,4,5,"Yes - other","Cell phone",30,50,,,,,,,,,,,,,"A lot","Graduate degree",Pop,Telepathy,Happy,Other,Health
USA,TX,2019,"4         ",Male,10,Left-Handed,5ft,9,144,3,Car,20,0.5,102,"Football (American)","1,000","1,000","1,000",900,"1,000","1,000",8,"Same length",4,2,"Ring finger",September,Spring,Yes,No,Vegetables,Water,"Computers and technology",7,4,3,"Yes - broadband connection","In person",0,0,80,15,5,5,80,2,3,4,2,1/2,1,5,"A lot","Some college","Rock and roll","Freeze time",Happy,Friend,Other
USA,TX,2015,"12        ",Female,17,Right-Handed,172.7,27,,1,Car,10,.831,49,Basketball,200,300,600,700,300,400,27.5,"Left foot",8,8,"Same length",March,Winter,Yes,No,Poultry,Water,Music,6.5,7.5,4,"Yes - broadband connection","Text messaging",70,90,7,1,8,24,5,0,1.5,7,5,3,0,4,"A lot","Graduate degree","Rhythm and blues (R&B)",Telepathy,Healthy,Relative,Other
USA,TX,2011,"12        ",Male,17,Right-Handed,71,29,71,2,Car,15,.354,41,Soccer,500,500,500,,500,1000,29,"Same length",15,14,"Index finger",December,Winter,Yes,No,Meat,Water,Languages,7,7,5,"Yes - broadband connection","Cell phone",20,21,8,3,15,11,18,8,1,2,21,5,0,7,Some,"Graduate degree","Rock and roll",Fly,Happy,Politician,"International aid"
USA,TX,2024,"12        ",Female,18,Right-Handed,5'4,21,140,1,Car,50,.364,39,Golf,1000,668,545,444,0,455,23,"Left foot",70,65,"Index finger",April,Summer,No,No,Pizza/Pasta,"Energy drink",History,6,10,2,"Yes - other","Cell phone",17,22,2,33,0,20,10,1,47,1,2,2,15,10,Some,"Graduate degree",Other,Telepathy,Healthy,"Musician or singer",Health
USA,TX,2019,"8         ",Male,13,Right-Handed,168,25,169,1,Bus,5,0.454,35,Baseball/Softball,738,888,508,225,198,439,25,"Same length",103,101,"Same length",December,Summer,No,No,Meat,Water,"Mathematics and statistics",8,10,4,"Yes - other","In person",4,2,35,0.5,3,3,4,3,0,0.5,15,1,0,0.5,"Very little",Other,Other,"Freeze time",Happy,Relative,"International aid"
USA,TX,2013,"5         ",Female,12,Right-Handed,7,48,23,1,Car,5,10,5,Other,0,100,0,0,100,0,,"Right foot",8,7,"Index finger",March,Summer,No,No,Meat,Juice,Languages,7,7,4,"Yes - broadband connection","Text messaging",0,0,100,100,0,100,100,,,,,,,,,,,,,,
USA,TX,2017,"12        ",Male,18,Right-Handed,182,26.6,181,2,Car,13,.255,37,Golf,455,743,904,513,1000,1000,26.67,"Same length",81,83,"Ring finger",August,Spring,Yes,No,Meat,Water,History,6,8,5,"Yes - broadband connection","Text messaging",230,240,12,15,15,9,7,1,1,1,.5,.5,0,.5,"A lot","Graduate degree",Country,Invisibility,Happy,Politician,"Education/Youth development"
USA,TX,2017,"12        ",Female,17,Left-Handed,166,23,152,1,Car,3,.377,40,Walking/Hiking,300,500,600,600,1000,1000,23,"Same length",76,70,"Index finger",May,Fall,Yes,No,Poultry,Tea,Science,5,9,4,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",6,22,4,21,12,14,6,0,46,7,10,7,0,8,"A lot","Graduate degree","Rap/Hip hop",Telepathy,Happy,"Doctor or nurse",Health
USA,TX,2019,"12        ",Female,17,Right-Handed,159,22,159,3,Bus,25,.701,48,Dancing,99,99,100,100,50,85,23,"Left foot",67,67,"Same length",June,Fall,No,No,"Rice/Noodle dishes",Water,Languages,9,7,7,"Yes - broadband connection","Text messaging",30,28,6,0,9,14,4,0,9,8,20,7,0,8,Some,"Graduate degree",Pop,Invisibility,Famous,"Musician or singer",Health
USA,TX,2019,"12        ",Female,17,Right-Handed,160.0,23.5,160.0,2,Car,7,0.394,39,Running/Jogging,503,305,492,684,1000,1000,23.5,,6.5,6,"Index finger",March,Fall,No,No,Pizza/Pasta,Water,English,7,6,5,"Yes - broadband connection","In person",50,50,5,0,1,10,3,0,0,10,80,9,0,6,Some,"Undergraduate degree",Jazz,Fly,Happy,Relative,Environment
USA,TX,2019,"12        ",Female,18,Left-Handed,149,25.5,50,1,Car,10,.457,47,Walking/Hiking,750,200,600,800,1000,900,25.5,"Same length",80,75,"Index finger",June,Fall,No,No,"Rice/Noodle dishes",Water,Art,8,10,4,"Yes - other","Text messaging",10,10,6,0,4,12,0,0,8,1,10,9,0,0,Some,"Graduate degree","Rhythm and blues (R&B)",Telepathy,Healthy,Relative,"Wildlife, animals"
USA,TX,2017,"12        ",Female,17,Right-Handed,170,28,160,1,Car,10,0.368,39,Running/Jogging,985,985,845,845,775,775,28,"Same length",76,82,"Ring finger",April,Spring,Yes,No,Breads/Sandwiches,Water,History,7,9,5,"Yes - broadband connection","Internet chat or instant messaging",30,40,6,7,5,20,3,0,10,10,15,8,9,3,"A lot","Graduate degree",Pop,Fly,Happy,Relative,Health
USA,TX,2016,"12        ",Female,17,Right-Handed,167.6,22.5,162.5,1,Car,10,.465,37,Swimming,400,100,500,400,100,100,22.5,"Same length",64,64,"Same length",December,Summer,Yes,No,Breads/Sandwiches,Water,Science,7,9,3,"Yes - broadband connection","Text messaging",23,33,5,2,15,4,0,0,40,30,30,5,0,2,Some,Other,"Rhythm and blues (R&B)",Telepathy,Happy,Relative,"Wildlife, animals"
USA,TX,2021,"11        ",Male,16,Right-Handed,178,25,182,3,Car,15,.432,37,Walking/Hiking,1000,1000,1000,1000,10,1000,25,"Same length",9,9,"Same length",August,Winter,No,No,Other,Water,"Mathematics and statistics",6,3,3,"Yes - other","Myspace, Facebook, other social networking sites, or blog",100,80,40,5,4,20,20,4,2,1,24,4,0,2,Some,"High school","Rap/Hip hop","Freeze time",Happy,"Business person",Environment
USA,TX,2012,"8         ",Female,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,TX,2015,"5         ",Male,10,Right-Handed,156,52,163,1,Car,6,0.75,49,"Football (American)",1000,1000,800,1000,300,500,52,"Same length",85,99,"Ring finger",April,Summer,Yes,No,Meat,Tea,"Physical education",10,8,8,"No internet connection","In person",0,0,21,1,7,14,7,4,0,0,0,7,3,4,Some,"Graduate degree",Techno/Electronic,Invisibility,Healthy,"Musician or singer","Wildlife, animals"
USA,TX,2020,"12        ",Female,17,Right-Handed,5'7,7,5,2,Car,10,5.079,62,Running/Jogging,385,353,497,551,267,1000,7,"Same length",5,5,"Same length",September,Winter,No,No,Pizza/Pasta,Water,Art,8,12,4,"Yes - dial-up connection","Myspace, Facebook, other social networking sites, or blog",4,4,10,1,20,10,0,0,65,40,60,35,0,0,Some,"Graduate degree","Rap/Hip hop",Invisibility,Happy,"Doctor or nurse",Health
USA,TX,2020,"12        ",Female,16,Right-Handed,5`2,7,15,2,Bus,15,0.9,61,Dancing,508,567,567,701,583,439,13,"Same length",1,2,"Same length",December,Winter,Yes,No,Desserts,"Powdered drink",Other,8,10,5,"Yes - dial-up connection","Text messaging",3,3,0,".35 s",2,5,4,1,1,1,1,2,2,5,Some,"Graduate degree",Classical,Fly,Happy,Actor,Health
USA,TX,2012,"7         ",Female,12,Right-Handed,157,23,111,2,Walk,10,.531,45,Swimming,1000,936,859,957,225,342,23,"Same length",85,80,"Index finger",June,Summer,No,No,Meat,Juice,History,8,10,4,"Yes - other","Text messaging",7,8,5,0,3,40,10,0,0,2,1,4,0,4,"Very little","Graduate degree",Pop,Telepathy,Happy,Relative,"Wildlife, animals"
USA,TX,2018,"12        ",Female,17,Right-Handed,152,23,28,2,Car,15,1.696,78,Soccer,1000,1000,1000,1000,1000,1000,22,"Right foot",70,60,"Index finger",December,Fall,Yes,No,Fruit,Water,"Social studies",6,8,6,"Yes - broadband connection","Text messaging",100,200,10,4,6,10,20,1,40,40,50,20,0,7,"A lot","Graduate degree",Reggae,Telepathy,Rich,"Sports person","Wildlife, animals"
USA,TX,2018,"4         ",Female,16,Ambidextrous,54,"7 ",170,3,Bus,6,0.433,13,Basketball,3,7,5,9,4,10,"7 ","Left foot",12,6,"Same length",August,Fall,Yes,Yes,Meat,"Powdered drink",Other,2,10,4,"Yes - dial-up connection","Cell phone",130,10,1,1,1,1,1,1,1,1,1,1,1,1,"A lot","Graduate degree",Country,"Super strength",Healthy,"Doctor or nurse",Health
USA,TX,2023,"12        ",Female,17,Right-Handed,171,26,166,1,Car,25,0.335,37,Dancing,1000,503,396,349,332,283,25,"Right foot",6,7,"Ring finger",January,Spring,Yes,No,"Rice/Noodle dishes","Soft drink (caffeinated)",Languages,5,9,3,"Yes - broadband connection","Text messaging",14,32,17,1,7,8,24,0,19,5,2,10,16,5,"A lot","Graduate degree","Rhythm and blues (R&B)",Fly,Happy,Relative,"Wildlife, animals"
USA,TX,2015,"4         ",Male,9,Left-Handed,144,21,139,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,TX,2014,"4         ",Female,9,Right-Handed,,,,2,Car,10,,,Baseball/Softball,,,,,,,48,"Same length",,,"Index finger",June,Summer,Yes,No,Meat,"Energy drink",Art,10,12,5,"Yes - dial-up connection","In person",0,0,1,,,,,,,,,,,,,,,,,,
USA,TX,2024,"12        ",Female,17,Right-Handed,162.5,213.3,162.5,2,Car,25min,0.42,42sec,Other,700,500,500,800,300,1000,213.3,"Same length",,50.8,"Ring finger",November,Fall,No,No,Pizza/Pasta,Water,English,7,8-9,7,"Yes - other","Internet chat or instant messaging",80,100,4,1,1,4-5,6,0,14,24/7,24/7,6,0,2,"Very little","Graduate degree",Country,Telepathy,Rich,"Doctor or nurse",Health
USA,TX,2015,"4         ",Male,10,Left-Handed,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,TX,2018,"12        ",Male,18,Right-Handed,178,12,182,1,Walk,15,.598,58,"Football (American)",1000,500,1000,700,300,600,30,"Same length",79,85,"Ring finger",February,Winter,No,No,Meat,Water,"Mathematics and statistics",6,7,4,"Yes - broadband connection","Internet chat or instant messaging",500,500,48,48,2,0,8,21,2,12,24,5,0,0,"A lot","High school","Rap/Hip hop",Invisibility,Rich,,
USA,TX,2019,"12        ",Female,20,Left-Handed,163.2,25,171,1,Bus,10,0.427,76,Other,1000,914,642,802,86,193,25.5,"Left foot",7.4,7.5,"Index finger",August,Winter,Yes,No,Pizza/Pasta,Water,"Mathematics and statistics",7,9,4,"Yes - broadband connection","Text messaging",2000,2000,6,7,10,0,0,0,18,2,12,6,18,,Some,"Graduate degree","Rhythm and blues (R&B)",Invisibility,Happy,Relative,Environment
