Country,Region,DataYear,ClassGrade,Gender,Ageyears,Handed,Height_cm,Footlength_cm,Armspan_cm,Languages_spoken,Travel_to_School,Travel_time_to_School,Reaction_time,Score_in_memory_game,Favourite_physical_activity,Importance_reducing_pollution,Importance_recycling_rubbish,Importance_conserving_water,Importance_saving_energy,Importance_owning_computer,Importance_Internet_access,Left_Footlength_cm,Longer_foot,Index_Fingerlength_mm,Ring_Fingerlength_mm,Longer_Finger_Lefthand,Birth_month,Favorite_Season,Allergies,Vegetarian,Favorite_Food,Beverage,Favorite_School_Subject,Sleep_Hours_Schoolnight,Sleep_Hours_Non_Schoolnight,Home_Occupants,Home_Internet_Access,Communication_With_Friends,Text_Messages_Sent_Yesterday,Text_Messages_Received_Yesterday,Hanging_Out_With_Friends_Hours,Talking_On_Phone_Hours,Doing_Homework_Hours,Doing_Things_With_Family_Hours,Outdoor_Activities_Hours,Video_Games_Hours,Social_Websites_Hours,Texting_Messaging_Hours,Computer_Use_Hours,Watching_TV_Hours,Paid_Work_Hours,Work_At_Home_Hours,Schoolwork_Pressure,Planned_Education_Level,Favorite_Music,Superpower,Preferred_Status,Role_Model_Type,Charity_Donation
USA,CA,2023,"12        ",Female,16,Right-Handed,160,24,158,2,Car,30,0.337,41,Soccer,500,800,900,600,900,900,23,"Right foot",3,2.5,"Ring finger",March,Winter,No,No,Pizza/Pasta,Water,English,7,9,4,"Yes - broadband connection","Text messaging",100,100,10,1,5,10,2,4,15,10,15,5,0,7,Some,"Undergraduate degree","Rap/Hip hop",Invisibility,Rich,Relative,"Education/Youth development"
USA,CA,2014,"12        ",Male,17,Right-Handed,162,24,61,2,Car,10,0.789,51,Soccer,,,,,,,24,"Same length",60,60,"Same length",September,Spring,Yes,No,Meat,Water,"Physical education",7,6,8,"Yes - broadband connection","Cell phone",1000,1000,5,10,1,3,3,,,,,,,,,,,,,,
USA,CA,2018,"12        ",Female,17,Left-Handed,161,24,166,1,Bus,30,0.664,47,Swimming,925,947,706,529,273,455,24,"Same length",60,80,"Ring finger",February,Summer,No,No,Pizza/Pasta,Water,Art,6,10,5,"Yes - other","In person",5,6,10,1,3,4,0,0,5,1,11,4,0,3,"A lot","Some college",Country,Fly,Happy,Relative,"Wildlife, animals"
USA,CA,2019,"12        ",Male,16,Right-Handed,183,29,185,2,Car,10,0.288,37,"Martial Arts",770,490,225,230,1000,1000,29,"Same length",89,89,"Same length",September,Summer,Yes,No,Meat,Water,Other,5,9,4,"No internet connection","Text messaging",20,30,12,1,5,10,3,7,14,1,30,0,0,3,Some,"Graduate degree","Rap/Hip hop",Telepathy,Happy,"Musician or singer","Education/Youth development"
USA,CA,2024,"9         ",Female,14,Right-Handed,163,22,165,2,Car,6,0.332,40,Other,600,700,900,600,200,500,24,"Left foot",75,68,"Index finger",July,Spring,No,No,"Rice/Noodle dishes",Juice,Languages,6,7,6,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",51,72,2,0.2,20,10,0.5,1,15,3,80,5,0,2,"A lot","Graduate degree",Pop,"Freeze time",Happy,Relative,Religious
USA,CA,2015,"5         ",Male,10,Ambidextrous,137,22,133,2,Skateboard/Scooter/Rollerblade,10,0.594,86,Skateboarding/Rollerblading,770,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,CA,2014,"12        ",Female,16,Right-Handed,167.6,20.30,203.2,2,Car,7,.437,47,Athletics,610,615,717,390,733,818,20.27,"Right foot",62.8,59.5,"Index finger",November,Winter,No,No,Soups,Water,Music,6,8,5,"Yes - dial-up connection","Text messaging",5,8,5,0,37,4,8,0,0,3,1,1,0,8,"A lot","Graduate degree",Other,Telepathy,Happy,Friend,Health
USA,CA,2017,"9         ",Male,13,Right-Handed,172,28,165,2,Walk,5,2,38,None,,,,,,,28,"Same length",,,,February,Fall,Yes,No,Desserts,"Energy drink",Other,4,10,4,"Yes - other","Text messaging",0,20,0,0,10,10,0,10,20,0,40,0,0,0,"A lot","Graduate degree",Other,Telepathy,Rich,"Sports person",Health
USA,CA,2021,"12        ",Male,18,Right-Handed,165,24.13,178,2,Car,30,0.419,46,Athletics,1000,500,800,600,1000,1000,24,"Right foot",8,6.5,"Index finger",March,Summer,No,No,Meat,Water,"Physical education",5,8,6,"Yes - broadband connection","Text messaging",40,60,4,1,1,0,1,0,2,.3,1,0,4.30,0,"A lot","Graduate degree","Rap/Hip hop","Freeze time",Rich,"Sports person",Other
USA,CA,2017,"11        ",Female,17,Right-Handed,170.7,"25 ",165,2,Car,30,5,44,Walking/Hiking,500,200,700,800,800,1000,26,"Left foot",90,89,"Index finger",April,Winter,No,No,Desserts,Water,Languages,6,8,4,"Yes - other","In person",5,7,5,0,15,5,10,0,0,2,10,2,0,2,"A lot","Graduate degree",Pop,Fly,Happy,"Community leader or elder","Education/Youth development"
USA,CA,2011,"12        ",Male,17,Right-Handed,179,27,172,2,Car,15,0.452,20,Other,690,690,957,,1000,1000,28,"Left foot",95,97,"Ring finger",July,Summer,No,No,Poultry,Water,Art,8,10,2,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",0,0,5,2,21,10,5,12,45,2,84,84,0,30,Some,"Undergraduate degree","Rock and roll","Freeze time",Happy,Actor,"Wildlife, animals"
USA,CA,2023,"12        ",Female,17,Left-Handed,165,23,173,2,Car,10,0.442,32,"Martial Arts",800,700,750,900,900,950,23,"Same length",62,60,"Ring finger",April,Spring,No,No,Fruit,Coffee,Art,5,10,4,"Yes - broadband connection","In person",0,2,6,0,18,10,0,0,12,2,30,0,0,5,"A lot","Graduate degree",Pop,Fly,Happy,Friend,"Education/Youth development"
USA,CA,2015,"7         ",Male,13,Right-Handed,160,26,159,2,Bus,39,.299,55,Soccer,1000,1000,1000,1000,399,999,25,"Right foot",6,2,"Index finger",July,Summer,Yes,No,Meat,Water,Music,5,1,5,"Yes - other","In person",19,20,1,.5,3,5,2,1,1,1,1,3,0,2,"A lot","Graduate degree",Techno/Electronic,"Freeze time",Healthy,Actor,"International aid"
USA,CA,2019,"12        ",Male,17,Left-Handed,176,28,179,1,Car,25,0.758,51,Dancing,950,850,900,900,1000,1000,28,"Same length",8,7,"Index finger",September,Fall,Yes,No,"No favorite",Water,English,7,9,3,"Yes - broadband connection","In person",15,75,22,0.5,5,6,8,0.5,7,3,14,0,5,0.7,"Very little","Undergraduate degree","Rap/Hip hop","Freeze time",Happy,"Musician or singer",Other
USA,CA,2024,"12        ",Female,17,Right-Handed,170,28,126,1,Car,10,.486,35,Golf,701,503,449,503,877,1000,28,"Same length",75,70,"Index finger",February,Winter,No,No,Meat,"Soft drink (caffeinated)",English,6,4,3,"Yes - other","Internet chat or instant messaging",20,40,6,1,6,8,0,4,20,10,30,4,0,4,"A lot",Other,Other,"Freeze time",Rich,"Musician or singer","International aid"
USA,CA,2017,"12        ",Female,16,Right-Handed,160,23,150,5,Car,7,.424,40,Running/Jogging,690,781,706,754,920,1000,22,"Right foot",70,70,"Same length",October,Fall,Yes,No,Desserts,Water,"Mathematics and statistics",5,10,3,"Yes - other","Cell phone",60,55,5,9,10,6,7,12,23,24,24,4,0,6,"A lot","Undergraduate degree",Pop,"Freeze time",Happy,Friend,"Education/Youth development"
USA,CA,2022,"12        ",Female,17,Right-Handed,168,24,175,2,Car,8,0.4,45,Other,70,40,70,90,12,100,23,"Right foot",65,70,"Ring finger",April,Winter,No,No,Desserts,"Sports drink",Other,6.5,9,3,"Yes - other","Myspace, Facebook, other social networking sites, or blog",30,40,12,1,2,15,15,8,40,7,80,0,0,0,Some,"Undergraduate degree",Jazz,Fly,Rich,Friend,"International aid"
USA,CA,2016,"12        ",Female,16,Right-Handed,160,23,61,2,Car,3,.552,56,Soccer,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,CA,2016,"12        ",Female,16,Right-Handed,168.5,22,172,2,Car,15,0.461,47,Basketball,636,850,540,520,990,1000,23.5,"Left foot",80,70.7,"Index finger",September,,No,No,Meat,Water,Languages,6,5,9,"Yes - broadband connection","In person",50,70,21,8,7,16,21,0,15,2,2,0,18,1,"A lot","Graduate degree",Country,,Happy,Relative,Health
USA,CA,2017,"12        ",Male,17,Right-Handed,162.5,25.4,165.1,2,Car,10,0.357,47,Running/Jogging,832,825,863,873,1000,1000,25.4,"Same length",69.85,69.85,"Same length",February,Summer,No,No,Pizza/Pasta,Water,"Computers and technology",3,"6 ","6 ","Yes - other","Myspace, Facebook, other social networking sites, or blog","250 ",250,5,25,25,8,5,0,21,10,15,0,16,10,"Very little","Undergraduate degree",Country,Fly,Happy,Relative,Religious
USA,CA,2021,"12        ",Female,18,Right-Handed,175.2,21,167,1,Car,15,0.37,51,Walking/Hiking,1000,1000,1000,1000,1000,1000,21,"Same length",75,80,"Ring finger",January,Winter,Yes,No,"No favorite",Water,Science,8,10,3,"Yes - broadband connection","Text messaging",7,100,10,0,20,8,1,0,3,5,15,0,0,3,Some,"Graduate degree",Other,Telepathy,Happy,Relative,"International aid"
USA,CA,2017,"10        ",Female,15,Right-Handed,167,24.1,155,2,Car,5,.377,41,Basketball,925,550,112,480,53,350,24,"Right foot",73,75,"Ring finger",March,Spring,Yes,No,Desserts,Water,"Mathematics and statistics",9,10.5,5,"Yes - broadband connection","In person",50,50,15,.5,2,25,14,0,1.5,1,10,10,0,10,Some,"Graduate degree",Country,Fly,Happy,Other,"International aid"
USA,CA,2015,"7         ",Male,12,Right-Handed,171,26,178,2,Other,21,.697,69,Basketball,700,455,900,800,10000,10000,26,"Same length",7,7,"Same length",August,Summer,No,No,Other,Water,History,8,12,6,"Yes - broadband connection","In person",0,0,2,0,1,5,2,2,1,0,2,0,5,1,Some,"Graduate degree","Rap/Hip hop","Freeze time",Rich,Friend,Other
USA,CA,2016,"7         ",Male,13,Right-Handed,152,24,155,1,Car,11,0.323,41,Swimming,2,3,1,4,5,6,24,"Same length",90,70,"Index finger",February,Summer,No,No,Pizza/Pasta,Water,Science,8,11,4,"Yes - broadband connection","In person",0,0,1,1,4,4,0,5,0,0,2,4,0,2,"A lot","Graduate degree",Other,Fly,Happy,Other,"Wildlife, animals"
USA,CA,2016,"12        ",Female,17,Right-Handed,5,24.5,60,2,Bus,60,0.908,65,Soccer,1000,1000,1000,1000,1000,1000,24,"Right foot",30,70,"Ring finger",June,Winter,No,No,Breads/Sandwiches,Water,History,8,12,4,"Yes - broadband connection","Cell phone",3,6,5,,,,,,,,,,,,,,,,,,
USA,CA,2021,"12        ",Female,16,Right-Handed,152,22,000,2,Car,15,.658,42,Baseball/Softball,750,500,600,575,400,700,22,"Same length",7,6.5,"Index finger",June,Summer,No,No,Pizza/Pasta,Water,"Social studies",7,10,7,"Yes - broadband connection","Internet chat or instant messaging",100,100,6,3,4,12,2,1,25,20,25,1,18,3,"Very little","Graduate degree","Rap/Hip hop",Invisibility,Rich,Relative,"Education/Youth development"
USA,CA,2023,"12        ",Female,17,Right-Handed,176,24.5,162,2,Car,35,0.322,29,Other,636,540,422,310,775,775,24.5,"Same length",62,60,"Index finger",April,Winter,No,No,"Rice/Noodle dishes",Tea,History,5,7,4,"Yes - broadband connection","In person",,,,,,,,,,,,,,,,,,,,,
USA,CA,2022,"12        ",Female,18,Right-Handed,171,25,170,1,Car,10,0.728,42,Other,900,700,800,800,1000,1000,25,"Same length",76,74,"Index finger",February,Spring,Yes,No,Meat,Water,Art,8,10,2,"Yes - broadband connection","Text messaging",30,85,20,5,35,5,5,10,15,5,20,35,0,5,"A lot","Undergraduate degree",Pop,Telepathy,Happy,"Business person","Education/Youth development"
USA,CA,2017,"12        ",Male,17,Left-Handed,176.7,25.2,173,2,Bus,37,0.297,35,"Table Tennis",551,508,567,620,930,1000,25.2,"Same length",112,78,"Index finger",November,Summer,No,No,Poultry,"Soft drink (non-caffeinated)",Other,7,10,5,"Yes - broadband connection","Internet chat or instant messaging",3,2,1,0,24,10,2,28,16,3,26,1,6,3,"A lot","Graduate degree",Other,Fly,Happy,Relative,Other
USA,CA,2018,"12        ",Female,16,Right-Handed,"160 ",16.51,158.8,2,Car,8,0.733,43,Lacrosse,900,900,750,700,800,999,16.51,"Same length",63.5,64.5,"Ring finger",November,Fall,No,No,Pizza/Pasta,Juice,Languages,7,9,6,"Yes - other","Text messaging",75,100,10,2,7,25,8,0,15,15,10,10,0,4,Some,"Graduate degree","Rap/Hip hop","Freeze time",Happy,Relative,"Education/Youth development"
USA,CA,2023,"12        ",Male,17,Right-Handed,175,28,177,1,Car,35,.399,31,Basketball,198,155,155,0,0,171,28,"Same length",85,90,"Ring finger",May,Spring,No,No,Seafood,Water,Science,6,8,6,"Yes - broadband connection","Text messaging",7,7,2,1,5,5,10,6,4,1,5,0,0,3,Some,"Graduate degree","Rhythm and blues (R&B)",Fly,Healthy,"Religious figure",Religious
USA,CA,2014,"12        ",Male,17,Right-Handed,178,32,178,1,Car,10,,.823,Golf,700,700,500,800,800,1000,34,"Left foot",,,,June,Summer,No,No,Meat,Water,"Social studies",8,9,4,"Yes - broadband connection","Text messaging",50,300,0,1,7,10,48,0,2,1,7,10,0,0,"A lot","Graduate degree","Rap/Hip hop","Freeze time",Happy,Relative,Religious
USA,CA,2021,"12        ",Male,17,Right-Handed,180.3,25.4,178.4,2,Car,30,0.332,30,Basketball,930,850,936,947,444,631,27.94,"Left foot",50.8,51.8,"Ring finger",November,Fall,Yes,No,Meat,Water,"Mathematics and statistics",6,6,7,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",10,10,5,0.5,5,3,10,1,3,0.5,10,1,20,1,"Very little","Graduate degree",Country,"Super strength",Happy,"Doctor or nurse",Health
USA,CA,2018,"12        ",Female,17,Left-Handed,186,25.4,186,2,Car,45,0.356,44,Other,733,701,925,914,930,877,25.4,"Right foot",190.5,177.8,"Index finger",June,Summer,No,No,Meat,Water,Art,4,8,3,"Yes - other","Text messaging",65,55,8,2,8,10,15,0,7,12,16,13,0,12,"A lot","Undergraduate degree","Rap/Hip hop","Super strength",Famous,"Musician or singer","International aid"
USA,CA,2013,"12        ",Female,18,Right-Handed,164,24,164,2,Car,6,,,Skateboarding/Rollerblading,700,999,999,999,500,500,24,"Same length",,80,"Ring finger",May,Winter,,No,Soups,Coffee,History,8,10,5,"Yes - broadband connection","Text messaging",15,15,3,0,1,1,0,0,7,1,7,7,40,2,Some,"Graduate degree","Rhythm and blues (R&B)","Super strength",Happy,"Doctor or nurse",Health
USA,CA,2016,"12        ",Male,15,Right-Handed,180.5,26,66,1,Car,9,.40,46,Soccer,900,900,100,800,800,80,26,"Same length",81,90,"Ring finger",September,Summer,No,No,Meat,Water,English,7,10,4,"Yes - broadband connection","Text messaging",20,21,15,0,12,4,9,1,3,1,4,1,6,4,Some,"Graduate degree","Rap/Hip hop",Invisibility,Healthy,Relative,Health
USA,CA,2016,"11        ",Female,16,Right-Handed,"162 ",21,155,2,Car,10,,,Dancing,999,998,1000,900,100,99,22,"Left foot",70,65,"Index finger",October,Winter,No,No,Desserts,Water,Languages,8,9,4,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",10,9,0,1,8,8,0,0,8,2,3,2,0,1,"A lot","Graduate degree",Other,Fly,Healthy,"Musician or singer","Education/Youth development"
USA,CA,2015,"12        ",Male,17,Right-Handed,171,26,172,3,Car,30,0.696,42,Baseball/Softball,650,400,600,300,550,500,26,"Same length",9,9,"Ring finger",November,Winter,No,No,Meat,"Sports drink",Science,6,8,4,"Yes - broadband connection","Text messaging",15,20,5,1,12,1,5,2,5,5,12,3,0,1,Some,"Graduate degree","Rock and roll","Freeze time",Happy,"Sports person","Education/Youth development"
USA,CA,2020,"12        ",Male,17,Right-Handed,178,27,173,2,Car,10,0.607,46,Bowling,900,700,850,980,400,1000,27,"Same length",85,80,"Index finger",May,Winter,No,No,Soups,Milk,Science,8,10,3,"Yes - other","Internet chat or instant messaging",10,8,0,3,15,6,0,28,20,1,28,8,0,2,Some,"Graduate degree",Jazz,"Freeze time",Happy,Relative,Health
USA,CA,2019,"12        ",Female,17,Right-Handed,155,22,147,1,Car,25,0.392,66,Baseball/Softball,800,850,700,600,900,900,20,"Right foot",64,70,"Ring finger",March,Summer,No,No,Pizza/Pasta,Water,Art,7,9,3,"Yes - broadband connection","Internet chat or instant messaging",75,75,2,1,20,21,10,10,30,30,40,10,0,8,Some,"Graduate degree","Punk rock","Freeze time",Happy,Relative,"Wildlife, animals"
USA,CA,2013,"12        ",Female,17,Right-Handed,160,22,152,1,Car,45,0.463,32,Dancing,800,750,850,950,1000,1000,22,"Same length",64,64,"Same length",March,Fall,Yes,No,Desserts,Water,English,6,10,3,"Yes - broadband connection","Text messaging",64,117,5,.5,12,3,1,2,6,4,60,10,0,0,"A lot","Graduate degree","Rock and roll","Freeze time",Happy,Relative,"Arts, culture, sports"
USA,CA,2015,"12        ",Male,18,Right-Handed,180,24,174,3,Car,5,.29,42,"Table Tennis",800,500,800,500,900,950,24,"Same length",85,85,"Same length",May,Winter,No,No,Meat,Water,"Mathematics and statistics",6,7,4,"Yes - broadband connection","Internet chat or instant messaging",10,14,4,.5,30,5,2,1,5,2,50,0,0,0,"A lot","Graduate degree",Other,Telepathy,Happy,"Community leader or elder",Religious
USA,CA,2021,"12        ",Male,17,Right-Handed,171,25,168,1,Car,11,0.383,45,Basketball,650,700,850,850,600,1000,25,"Right foot",90,80,"Index finger",January,Summer,No,No,"No favorite",Water,"Physical education",5,10,4,"Yes - other","Myspace, Facebook, other social networking sites, or blog",30,35,3,0.5,15,4,4,40,10,4,5,0,0,0,"A lot",Other,"Rap/Hip hop",Invisibility,Happy,"Sports person",Health
USA,CA,2012,"10        ",Female,15,Right-Handed,167,23,157,2,Car,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,CA,2015,"8         ",Male,14,Right-Handed,155.4,20.32,155.4,2,Car,"15 ",.28,33,Soccer,1000,1000,1000,1000,400,1000,20.32,"Same length",,,,March,Summer,Yes,No,"No favorite","Soft drink (caffeinated)","Physical education",10,10,5,"Yes - broadband connection","In person",100,100,130,30,100,1000,1000,100,2000,2000,2000,1000,0,100,"A lot","Some college",Other,Telepathy,Rich,"Sports person",Religious
USA,CA,2024,"12        ",Male,17,Right-Handed,183,28,186,3,Car,6,0.277,32,Tennis,600,300,700,500,800,800,28,"Left foot",7.5,8.0,"Ring finger",April,Summer,No,No,Meat,Water,"Computers and technology",7,9,4,"Yes - broadband connection","Text messaging",20,100,3,3,10,4,4,0,6,0.5,50,0,10,3,"Very little","Graduate degree",Pop,"Super strength",Happy,"Business person","International aid"
USA,CA,2019,"12        ",Male,17,Right-Handed,172,26,177,1,Bicycle,7,.25,38,Tennis,90,90,70,50,100,100,26,"Same length",85,90,"Ring finger",July,Summer,No,No,Meat,Water,"Computers and technology",6-7,8-10,5,"Yes - broadband connection","Internet chat or instant messaging",15,20,5,0,20,1,2,10,2,1,40,1,0,0.5,"A lot","Graduate degree",Techno/Electronic,"Freeze time",Happy,Relative,"International aid"
USA,CA,2016,"12        ",Female,17,Right-Handed,155,23,145,0,Car,8,0,0,Walking/Hiking,750,750,750,750,750,750,22,"Left foot",75,70,"Index finger",March,Spring,Yes,No,Breads/Sandwiches,Water,Music,8,9,4,"Yes - broadband connection","Internet chat or instant messaging",30,80,5,6,7,3,1,0,6,8,6,2,0,3,"A lot","Graduate degree",Jazz,Telepathy,Happy,Friend,"Arts, culture, sports"
USA,CA,2021,"12        ",Female,18,Right-Handed,162,24,160,1,Car,15,0.402,40,Soccer,925,877,786,850,583,668,23,"Right foot",70,69,"Index finger",December,Summer,Yes,No,Fruit,Water,"Mathematics and statistics",8,8,4,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",10,15,6,1,8,4,10,0,3,1,10,4,12,2,Some,"Graduate degree",Country,Invisibility,Healthy,Relative,"Arts, culture, sports"
USA,CA,2016,"12        ",Female,16,Right-Handed,152.4,25.1,172.7,1,Car,8,0.37,76,None,900,900,1000,1000,600,800,25.1,"Same length",,71,"Ring finger",September,Summer,No,No,"No favorite",Juice,Languages,5,7,3,"Yes - broadband connection",Other,15,5,2.5,0.5,10,20,0,0,1,45,15,12,0,1,Some,"Graduate degree","Rhythm and blues (R&B)",Telepathy,Happy,Relative,"International aid"
USA,CA,2015,"7         ",Male,12,Right-Handed,168,26,153,1,Bus,30,.32,49,Basketball,326,176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,CA,2015,"7         ",Female,13,Left-Handed,165,26.5,155,1,Bus,20,.492,46,Soccer,300,400,900,300,100,100,26.5,"Same length",7,8,"Ring finger",November,Summer,Yes,No,Meat,Water,Other,7,10,7,"Yes - other","Text messaging",10,40,7,1,12,30,10,1,3,3,20,4,0,2,"A lot","Graduate degree",Country,Fly,Happy,"Sports person",Health
USA,CA,2022,"12        ",Female,17,Right-Handed,155,25,150cm,2,Car,"15 m",0.649,44,Dancing,1000,615,1000,920,43,481,25,"Same length",8,7,"Same length",June,Winter,Yes,No,Fruit,Water,Other,7,8,5,"Yes - other","In person",25,50,5,6,5,3,5,4,1,7,5,5,0,5,"Very little","Graduate degree",Other,"Freeze time",Happy,Other,Health
USA,CA,2017,"9         ",Female,14,Right-Handed,163,16,153,2,Bus,40,0.363,53,Walking/Hiking,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,CA,2020,"12        ",Male,17,Right-Handed,170,27cm,68,1,Car,10,0.342,28,Swimming,1000,1000,1000,508,465,604,27,"Same length",7.5,8,"Ring finger",May,Fall,No,No,Pizza/Pasta,Water,"Mathematics and statistics",7,11,3,"Yes - broadband connection","Text messaging",80,70,15,1,5,2,1,10,15,10,20,2,0,1,Some,"Graduate degree","Rhythm and blues (R&B)",Telepathy,Happy,Relative,Health
USA,CA,2017,"12        ",Female,16,Right-Handed,152,21,150,1,Car,15,0.55,35,None,1000,850,999,850,1000,1000,20,"Right foot",80,70,"Index finger",December,Winter,No,No,Pizza/Pasta,Water,Art,4,9,5,"Yes - dial-up connection","Text messaging",20,32,4,1,15,5,0,18,10,3,30,5,0,6,"A lot","Graduate degree","Punk rock",Invisibility,Healthy,Actor,Environment
USA,CA,2017,"12        ",Female,16,Right-Handed,172,72,172,2,Car,9,.34,37,Running/Jogging,850,250,200,100,800,800,23,"Left foot",72,75,"Ring finger",September,Winter,No,No,Pizza/Pasta,Water,English,8,10,4,"Yes - broadband connection","Text messaging",10,10,5,2,6,7,1,2,5,3,6,9,0,3,Some,"Graduate degree","Rap/Hip hop",Telepathy,Happy,"Business person","Education/Youth development"
USA,CA,2015,"6         ",Female,11,Right-Handed,5,9,24,1,Walk,15,0.51,65,"Football (American)",0,0,0,0,1000,1000,9,"Same length",70,70,"Same length",May,Summer,Yes,No,Fruit,"Energy drink",Science,10,5,3,"Yes - other","Text messaging",30,35,3,2,3,6,4,3,4,5,3,1,3,1,Some,"Graduate degree","Rap/Hip hop",Invisibility,Happy,Teacher,"Wildlife, animals"
USA,CA,2019,"12        ",Male,17,Right-Handed,190.5,32,198,1,Car,45,.659,52,Other,1000,1000,1000,1000,500,500,32,"Right foot",90,95,"Ring finger",April,Spring,Yes,No,Seafood,Water,Science,7.5,10,4,"Yes - broadband connection","In person",100,100,10,.5,10,5,20,.2,,,,,,,,,,,,,
USA,CA,2014,"12        ",Female,17,Right-Handed,163,23,152,1,Car,5,1.05,59,Dancing,100,200,300,50,999,1000,23,"Same length",88.9,76,"Index finger",January,Summer,Yes,No,Vegetables,Coffee,English,6,8,3,"Yes - broadband connection","Text messaging",300,300,30,1,8,1,6,1,5,85,30,1,6,0,,,,,,,
USA,CA,2018,"12        ",Female,16,Right-Handed,173,22,24,3,Car,30,.443,40,Running/Jogging,1000,947,775,626,497,642,23,"Left foot",100,70,,September,Fall,Yes,No,"No favorite",Water,Art,7,8,4,"Yes - broadband connection","In person",1,20,2,0,15,3,1,0,4,1,100,0,0,2,Some,"Graduate degree",Pop,"Freeze time",Famous,Friend,"International aid"
USA,CA,2016,"12        ",Male,17,Right-Handed,185.4,29.5,196,1,Car,10,1,4,Cycling,1000,850,900,700,700,550,29.5,"Same length",80,79,"Index finger",December,Spring,No,No,Pizza/Pasta,Water,Music,8.5,8.5,4,"Yes - broadband connection","In person",0,0,4,0,7,4,7,0,0,0,1,5,0,3,"A lot","Graduate degree",Reggae,Telepathy,Happy,"Musician or singer","Arts, culture, sports"
USA,CA,2016,"11        ",Female,17,Right-Handed,160,22,120,2,Walk,2,0.537,42,Basketball,800,700,900,900,800,900,22,"Same length",75,65,"Index finger",March,Winter,No,No,Breads/Sandwiches,Water,English,6,10,5,"Yes - broadband connection","Text messaging",10,6,56,1,28,8,10,0,4,6,56,12,16,11,"A lot","Graduate degree",Other,Invisibility,Happy,Politician,"International aid"
USA,CA,2016,"11        ",Male,16,Right-Handed,178.7,,,2,Bus,40,.122,52,"Martial Arts",700,700,700,600,500,700,,"Same length",,,"Ring finger",December,Summer,No,No,Meat,Water,"Mathematics and statistics",6,8,6,"Yes - broadband connection","In person",50,50,24,2,5,2,1,0,10,20,3,0,0,5,Some,"Graduate degree","Rap/Hip hop","Super strength",Rich,"Business person","Arts, culture, sports"
USA,CA,2018,"12        ",Female,17,Right-Handed,153,20.5,115,3,Car,10,0.403,47,Swimming,615,684,738,588,759,727,19,"Right foot",61,66,"Ring finger",February,Spring,No,No,Pizza/Pasta,Water,"Mathematics and statistics",7,9,4,"Yes - broadband connection","In person",100,120,7,4,9,6,2,2,15,10,17,6,12,1,Some,Other,Pop,Telepathy,Happy,Relative,Health
USA,CA,2020,"12        ",Female,17,Right-Handed,"5'7""",24,164,1,Car,5,.31,35,Other,900,800,900,600,50,1002,25,"Left foot",80,80,"Ring finger",January,Winter,Yes,No,Meat,Other,Science,8,9,5,"Yes - other","Cell phone",5,10,5,"4 ",6,25,5,1,17,25,2,5,45,15,"Very little","Graduate degree",Country,Telepathy,Rich,"Business person","Wildlife, animals"
USA,CA,2015,"6         ",Male,11,Ambidextrous,138,25,138,1,Car,17,.57,17,"Football (American)",1000,1000,1000,995,270,750,25,"Same length",22,23,"Same length",December,Fall,Yes,No,Fruit,Water,Art,10,4,4,"Yes - other","In person",0,0,9,0,0,5,4,1,0,0,2,3,1,2,None,"Graduate degree",Other,Invisibility,Healthy,Relative,Religious
USA,CA,2012,"12        ",Female,18,Right-Handed,166,24,155,2,Car,10,.328,30,Other,1000,1000,1000,1000,588,1000,24,"Same length",90,70,"Index finger",December,Spring,No,No,Pizza/Pasta,Water,Music,4,7,3,"Yes - dial-up connection","Text messaging",300,307,7,14,21,5,20,35,35,168,35,14,0,7,"A lot","Graduate degree",Other,"Freeze time",Happy,Friend,"Arts, culture, sports"
USA,CA,2015,"12        ",Female,17,Left-Handed,160,21,158,2,Car,13,0.405,40,Swimming,600,500,500,700,800,700,21,"Left foot",760,740,"Index finger",December,Winter,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,CA,2019,"12        ",Female,17,Right-Handed,157,,,,Car,45,,,Walking/Hiking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,CA,2021,"11        ",Female,18,Right-Handed,170.1,25.5,12.7,2,Bus,15,0.366,"41 ",Soccer,1000,1000,1000,1000,1000,1000,25.5,"Same length",150,160,"Ring finger",May,Fall,No,No,Pizza/Pasta,Water,Other,8,11,5,"Yes - other","Cell phone",26,10,10,3,10,30,6,5,0,1,1,7,0,21,Some,"Graduate degree",Other,Telepathy,Healthy,Politician,Environment
